Name,DexOrder,SpeciesTag,SpeciesName,SpeciesTitle,AnatomyConcept,Diet,SocialBehavior,Temperament,HabitatBiomeTag,ActivityCycleTag,PrimaryElement,ElementalAffinities,Role,BaseMaxHealth,BaseAttackPower,BaseDefensePower,BaseStamina,BaseWalkSpeed,BaseRunSpeed,CaptureDifficultyModifier,WorkSuitabilityLevels,WorkSuitabilityTags,PassiveTraitTags,ActiveSkillTags,ActiveSkillElementTags,ActiveSkillCooldowns,ActiveSkillDamageMultipliers,ActiveSkillTelegraphs,PartnerSkillTag,MountedWeaponTag,DropItemTags,DropItemQuantities,ParentSpeciesA,ParentSpeciesB
MasterEcho_126_Bloomdeer,126,Echo.Bloomdeer,Bloomdeer,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around bloomdeer ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Crepscular,Neutral,(Neutral),BaseUtility,1956.7,46.1,36.6,195.4,180.0,261.0,1.2,"(0,1,0,0,0,1,0,0,0,1,0,4)","(Work.Gathering,Work.Cooling,Work.Medicine,Work.Handiwork)","(Trait.Sturdy,Trait.Alert)","(Skill.Bloomdeer.Signature,Skill.Bloomdeer.Utility,Skill.Bloomdeer.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(2.5,5.0,12.0)","(1.0,1.32,2.03)","(0.3,0.45,1.2)",Partner.Bloomdeer,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(1,3,1)",,
MasterEcho_127_Cactusbrawler,127,Echo.Cactusbrawler,Cactusbrawler,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around cactusbrawler ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Diurnal,Neutral,(Neutral),BaseUtility,1977.1,46.3,36.7,196.0,193.0,279.8,1.2,"(1,1,1,0,0,1,0,0,0,1,0,0)","(Work.Mining,Work.Gathering,Work.Farming,Work.Cooling,Work.Medicine)","(Trait.Sturdy,Trait.Alert)","(Skill.Cactusbrawler.Signature,Skill.Cactusbrawler.Utility,Skill.Cactusbrawler.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(3.0,5.8,13.5)","(1.0,1.32,2.04)","(0.35,0.55,1.35)",Partner.Cactusbrawler,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(2,4,2)",,
MasterEcho_128_Bramblewolf,128,Echo.Bramblewolf,Bramblewolf,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around bramblewolf ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Nocturnal,Neutral,(Neutral),BaseUtility,1997.6,46.4,36.9,196.6,206.0,298.7,1.21,"(0,2,0,0,0,2,0,0,0,1,0,0)","(Work.Gathering,Work.Cooling,Work.Medicine)","(Trait.Sturdy,Trait.Alert)","(Skill.Bramblewolf.Signature,Skill.Bramblewolf.Utility,Skill.Bramblewolf.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(3.5,6.6,15.0)","(1.01,1.33,2.04)","(0.2,0.65,0.9)",Partner.Bramblewolf,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(3,5,1)",,
MasterEcho_129_Shroombeast,129,Echo.Shroombeast,Shroombeast,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around shroombeast ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Diurnal,Neutral,(Neutral),BaseUtility,2018.2,46.6,37.0,197.2,219.0,317.6,1.21,"(0,1,3,0,0,1,0,0,3,1,0,0)","(Work.Gathering,Work.Farming,Work.Cooling,Work.Generator,Work.Medicine)","(Trait.Sturdy,Trait.Alert)","(Skill.Shroombeast.Signature,Skill.Shroombeast.Utility,Skill.Shroombeast.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(4.0,7.4,16.5)","(1.01,1.33,2.04)","(0.25,0.45,1.05)",Partner.Shroombeast,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(1,6,2)",,
MasterEcho_130_Sunpetal,130,Echo.Sunpetal,Sunpetal,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around sunpetal ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Crepscular,Neutral,"(Neutral,Astra)",BaseUtility,2039.0,46.7,37.2,197.8,232.0,336.4,1.21,"(0,1,0,4,0,1,0,0,0,1,0,4)","(Work.Gathering,Work.Kindling,Work.Cooling,Work.Medicine,Work.Handiwork)","(Trait.Sturdy,Trait.Alert)","(Skill.Sunpetal.Signature,Skill.Sunpetal.Utility,Skill.Sunpetal.Ultimate)","(Element.Neutral,Element.Astra,Element.Neutral)","(2.0,8.2,18.0)","(1.01,1.33,2.05)","(0.3,0.55,1.2)",Partner.Sunpetal,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(2,2,1)",,
MasterEcho_131_Groveranger,131,Echo.Groveranger,Groveranger,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around groveranger ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Diurnal,Neutral,(Neutral),BaseUtility,2059.8,46.9,37.3,198.4,245.0,355.2,1.21,"(0,1,1,0,1,1,0,0,0,1,0,0)","(Work.Gathering,Work.Farming,Work.Building,Work.Cooling,Work.Medicine)","(Trait.Sturdy,Trait.Alert)","(Skill.Groveranger.Signature,Skill.Groveranger.Utility,Skill.Groveranger.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(2.5,9.0,19.5)","(1.01,1.33,2.05)","(0.35,0.65,1.35)",Partner.Groveranger,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(3,3,2)",,
MasterEcho_132_Rootgolem,132,Echo.Rootgolem,Rootgolem,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around rootgolem ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Nocturnal,Neutral,(Neutral),BaseUtility,2080.8,47.1,37.4,199.0,258.0,374.1,1.21,"(0,1,0,0,0,2,0,0,0,1,0,0)","(Work.Gathering,Work.Cooling,Work.Medicine)","(Trait.Sturdy,Trait.Alert)","(Skill.Rootgolem.Signature,Skill.Rootgolem.Utility,Skill.Rootgolem.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(3.0,9.8,21.0)","(1.01,1.34,2.05)","(0.2,0.45,0.9)",Partner.Rootgolem,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(1,4,1)",,
MasterEcho_133_Sproutling,133,Echo.Sproutling,Sproutling,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around sproutling ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Diurnal,Neutral,(Neutral),BaseUtility,2101.9,47.2,37.6,199.6,271.0,392.9,1.22,"(0,1,0,0,0,1,3,0,3,1,0,0)","(Work.Gathering,Work.Cooling,Work.Crafting,Work.Generator,Work.Medicine)","(Trait.Sturdy,Trait.Alert)","(Skill.Sproutling.Signature,Skill.Sproutling.Utility,Skill.Sproutling.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(3.5,5.0,22.5)","(1.02,1.34,2.06)","(0.25,0.55,1.05)",Partner.Sproutling,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(2,5,2)",,
MasterEcho_134_Thornhare,134,Echo.Thornhare,Thornhare,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around thornhare ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Crepscular,Neutral,(Neutral),BaseUtility,2123.1,47.4,37.7,200.2,284.0,411.8,1.22,"(0,1,0,0,0,1,0,4,0,1,0,4)","(Work.Gathering,Work.Cooling,Work.Transport,Work.Medicine,Work.Handiwork)","(Trait.Sturdy,Trait.Alert)","(Skill.Thornhare.Signature,Skill.Thornhare.Utility,Skill.Thornhare.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(4.0,5.8,24.0)","(1.02,1.34,2.06)","(0.3,0.65,1.2)",Partner.Thornhare,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(3,6,1)",,
MasterEcho_135_Mossmender,135,Echo.Mossmender,Mossmender,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around mossmender ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Diurnal,Neutral,"(Neutral,Volt)",BaseUtility,2144.4,47.5,37.9,200.8,180.0,261.0,1.22,"(0,1,1,0,0,1,0,0,1,1,0,0)","(Work.Gathering,Work.Farming,Work.Cooling,Work.Generator,Work.Medicine)","(Trait.Sturdy,Trait.Alert)","(Skill.Mossmender.Signature,Skill.Mossmender.Utility,Skill.Mossmender.Ultimate)","(Element.Neutral,Element.Volt,Element.Neutral)","(2.0,6.6,12.0)","(1.02,1.34,2.06)","(0.35,0.45,1.35)",Partner.Mossmender,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(1,2,2)",,
MasterEcho_136_Funglow,136,Echo.Funglow,Funglow,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around funglow ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Nocturnal,Neutral,(Neutral),BaseUtility,2165.8,47.7,38.0,201.4,193.0,279.8,1.22,"(0,1,0,0,0,2,0,0,0,2,0,0)","(Work.Gathering,Work.Cooling,Work.Medicine)","(Trait.Sturdy,Trait.Alert)","(Skill.Funglow.Signature,Skill.Funglow.Utility,Skill.Funglow.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(2.5,7.4,13.5)","(1.02,1.35,2.07)","(0.2,0.55,0.9)",Partner.Funglow,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(2,3,1)",,
MasterEcho_137_Vinewarden,137,Echo.Vinewarden,Vinewarden,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around vinewarden ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Diurnal,Neutral,(Neutral),BaseUtility,2187.4,47.9,38.1,202.0,206.0,298.7,1.22,"(0,1,0,0,0,1,0,0,3,1,3,0)","(Work.Gathering,Work.Cooling,Work.Generator,Work.Medicine,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.Vinewarden.Signature,Skill.Vinewarden.Utility,Skill.Vinewarden.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(3.0,8.2,15.0)","(1.02,1.35,2.07)","(0.25,0.65,1.05)",Partner.Vinewarden,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(3,4,2)",,
MasterEcho_138_Petalimp,138,Echo.Petalimp,Petalimp,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around petalimp ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Crepscular,Neutral,(Neutral),BaseUtility,2209.1,48.0,38.3,202.6,219.0,317.6,1.23,"(0,1,0,0,0,1,0,0,0,1,0,4)","(Work.Gathering,Work.Cooling,Work.Medicine,Work.Handiwork)","(Trait.Sturdy,Trait.Alert)","(Skill.Petalimp.Signature,Skill.Petalimp.Utility,Skill.Petalimp.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(3.5,9.0,16.5)","(1.03,1.35,2.08)","(0.3,0.45,1.2)",Partner.Petalimp,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(1,5,1)",,
MasterEcho_139_Barksprite,139,Echo.Barksprite,Barksprite,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around barksprite ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Diurnal,Neutral,(Neutral),BaseUtility,2230.9,48.2,38.4,203.2,232.0,336.4,1.23,"(1,1,1,0,0,1,0,0,0,1,0,0)","(Work.Mining,Work.Gathering,Work.Farming,Work.Cooling,Work.Medicine)","(Trait.Sturdy,Trait.Alert)","(Skill.Barksprite.Signature,Skill.Barksprite.Utility,Skill.Barksprite.Ultimate)","(Element.Neutral,Element.Neutral,Element.Neutral)","(4.0,9.8,18.0)","(1.03,1.35,2.08)","(0.35,0.55,1.35)",Partner.Barksprite,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(2,6,2)",,
MasterEcho_140_Dawnshroom,140,Echo.Dawnshroom,Dawnshroom,FloraFungiSpirits DocileHerd,Original florafungispirits anatomy built around dawnshroom ecological silhouette; not a palette variant.,Herbivore,DocileHerd,Docile,Biome.DawnMeadows,Activity.Nocturnal,Neutral,"(Neutral,Solar)",BaseUtility,2252.8,48.4,38.6,203.8,245.0,355.2,1.23,"(0,2,0,0,0,2,0,0,0,1,0,0)","(Work.Gathering,Work.Cooling,Work.Medicine)","(Trait.Sturdy,Trait.Alert)","(Skill.Dawnshroom.Signature,Skill.Dawnshroom.Utility,Skill.Dawnshroom.Ultimate)","(Element.Neutral,Element.Solar,Element.Neutral)","(2.0,5.0,19.5)","(1.03,1.36,2.08)","(0.2,0.65,0.9)",Partner.Dawnshroom,,"(Item.Meat,Item.Fiber,Item.NeutralOrgan)","(3,2,1)",,
MasterEcho_141_GeoTitan,141,Echo.GeoTitan,GeoTitan,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around geotitan ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Geo,(Geo),BaseUtility,2274.8,48.5,38.7,204.4,258.0,374.1,1.23,"(0,0,1,4,0,0,1,0,0,4,1,0)","(Work.Farming,Work.Kindling,Work.Crafting,Work.Medicine,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.GeoTitan.Signature,Skill.GeoTitan.Utility,Skill.GeoTitan.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(2.5,5.8,21.0)","(1.03,1.36,2.09)","(0.25,0.45,1.05)",Partner.GeoTitan,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(1,3,2)",,
MasterEcho_142_Electromon,142,Echo.Electromon,Electromon,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around electromon ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Crepscular,Geo,(Geo),BaseUtility,2296.9,48.7,38.8,205.0,271.0,392.9,1.23,"(1,0,1,0,1,0,1,0,0,0,1,0)","(Work.Mining,Work.Farming,Work.Building,Work.Crafting,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.Electromon.Signature,Skill.Electromon.Utility,Skill.Electromon.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(3.0,6.6,22.5)","(1.03,1.36,2.09)","(0.3,0.55,1.2)",Partner.Electromon,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(2,4,1)",,
MasterEcho_143_Voidcaller,143,Echo.Voidcaller,Voidcaller,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around voidcaller ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Geo,(Geo),BaseUtility,2319.2,48.8,39.0,205.6,284.0,411.8,1.24,"(0,0,1,2,0,2,1,0,0,0,1,0)","(Work.Farming,Work.Kindling,Work.Cooling,Work.Crafting,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.Voidcaller.Signature,Skill.Voidcaller.Utility,Skill.Voidcaller.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(3.5,7.4,24.0)","(1.04,1.36,2.09)","(0.35,0.65,1.35)",Partner.Voidcaller,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(3,5,2)",,
MasterEcho_144_ClockworkHound,144,Echo.ClockworkHound,ClockworkHound,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around clockworkhound ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Nocturnal,Geo,(Geo),BaseUtility,2341.5,49.0,39.1,206.2,180.0,261.0,1.24,"(0,0,1,0,0,0,3,0,0,0,1,0)","(Work.Farming,Work.Crafting,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.ClockworkHound.Signature,Skill.ClockworkHound.Utility,Skill.ClockworkHound.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(4.0,8.2,12.0)","(1.04,1.36,2.1)","(0.2,0.45,0.9)",Partner.ClockworkHound,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(1,6,1)",,
MasterEcho_145_AstraSentinel,145,Echo.AstraSentinel,AstraSentinel,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around astrasentinel ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Geo,"(Geo,Astra)",BaseUtility,2364.0,49.2,39.3,206.8,193.0,279.8,1.24,"(0,0,1,0,0,0,1,4,0,4,1,0)","(Work.Farming,Work.Crafting,Work.Transport,Work.Medicine,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.AstraSentinel.Signature,Skill.AstraSentinel.Utility,Skill.AstraSentinel.Ultimate)","(Element.Geo,Element.Astra,Element.Geo)","(2.0,9.0,13.5)","(1.04,1.37,2.1)","(0.25,0.55,1.05)",Partner.AstraSentinel,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(2,2,2)",,
MasterEcho_146_ForgeGolem,146,Echo.ForgeGolem,ForgeGolem,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around forgegolem ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Crepscular,Geo,(Geo),BaseUtility,2386.6,49.3,39.4,207.4,206.0,298.7,1.24,"(1,0,1,0,0,0,1,0,1,0,1,0)","(Work.Mining,Work.Farming,Work.Crafting,Work.Generator,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.ForgeGolem.Signature,Skill.ForgeGolem.Utility,Skill.ForgeGolem.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(2.5,9.8,15.0)","(1.04,1.37,2.1)","(0.3,0.65,1.2)",Partner.ForgeGolem,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(3,3,1)",,
MasterEcho_147_FrostAutomaton,147,Echo.FrostAutomaton,FrostAutomaton,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around frostautomaton ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Geo,(Geo),BaseUtility,2409.4,49.5,39.5,208.0,219.0,317.6,1.24,"(0,0,1,2,0,0,1,0,0,2,1,0)","(Work.Farming,Work.Kindling,Work.Crafting,Work.Medicine,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.FrostAutomaton.Signature,Skill.FrostAutomaton.Utility,Skill.FrostAutomaton.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(3.0,5.0,16.5)","(1.04,1.37,2.11)","(0.35,0.45,1.35)",Partner.FrostAutomaton,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(1,4,2)",,
MasterEcho_148_RuinCrusher,148,Echo.RuinCrusher,RuinCrusher,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around ruincrusher ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Nocturnal,Geo,(Geo),BaseUtility,2432.2,49.6,39.7,208.6,232.0,336.4,1.25,"(0,0,1,0,0,0,3,0,0,0,3,0)","(Work.Farming,Work.Crafting,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.RuinCrusher.Signature,Skill.RuinCrusher.Utility,Skill.RuinCrusher.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(3.5,5.8,18.0)","(1.05,1.37,2.11)","(0.2,0.55,0.9)",Partner.RuinCrusher,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(2,5,1)",,
MasterEcho_149_TeslaWard,149,Echo.TeslaWard,TeslaWard,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around teslaward ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Geo,(Geo),BaseUtility,2455.1,49.8,39.8,209.2,245.0,355.2,1.25,"(0,0,1,0,0,0,1,0,0,4,1,4)","(Work.Farming,Work.Crafting,Work.Medicine,Work.Watering,Work.Handiwork)","(Trait.Sturdy,Trait.Alert)","(Skill.TeslaWard.Signature,Skill.TeslaWard.Utility,Skill.TeslaWard.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(4.0,6.6,19.5)","(1.05,1.38,2.12)","(0.25,0.65,1.05)",Partner.TeslaWard,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(3,6,2)",,
MasterEcho_150_ChronoScout,150,Echo.ChronoScout,ChronoScout,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around chronoscout ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Crepscular,Geo,"(Geo,Volt)",BaseUtility,2478.2,50.0,40.0,209.8,258.0,374.1,1.25,"(1,0,1,0,0,0,1,0,0,0,1,0)","(Work.Mining,Work.Farming,Work.Crafting,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.ChronoScout.Signature,Skill.ChronoScout.Utility,Skill.ChronoScout.Ultimate)","(Element.Geo,Element.Volt,Element.Geo)","(2.0,7.4,21.0)","(1.05,1.38,2.12)","(0.3,0.45,1.2)",Partner.ChronoScout,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(1,2,1)",,
MasterEcho_151_ObsidianOracle,151,Echo.ObsidianOracle,ObsidianOracle,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around obsidianoracle ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Geo,(Geo),BaseUtility,2501.4,50.1,40.1,210.5,271.0,392.9,1.25,"(0,2,1,2,0,0,1,0,0,0,1,0)","(Work.Gathering,Work.Farming,Work.Kindling,Work.Crafting,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.ObsidianOracle.Signature,Skill.ObsidianOracle.Utility,Skill.ObsidianOracle.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(2.5,8.2,22.5)","(1.05,1.38,2.12)","(0.35,0.55,1.35)",Partner.ObsidianOracle,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(2,3,2)",,
MasterEcho_152_Magnetarch,152,Echo.Magnetarch,Magnetarch,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around magnetarch ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Nocturnal,Geo,(Geo),BaseUtility,2524.7,50.3,40.2,211.1,284.0,411.8,1.25,"(0,0,3,0,0,0,3,0,0,0,1,0)","(Work.Farming,Work.Crafting,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.Magnetarch.Signature,Skill.Magnetarch.Utility,Skill.Magnetarch.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(3.0,9.0,24.0)","(1.05,1.38,2.13)","(0.2,0.65,0.9)",Partner.Magnetarch,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(3,4,1)",,
MasterEcho_153_Sunforged,153,Echo.Sunforged,Sunforged,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around sunforged ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Geo,(Geo),BaseUtility,2548.1,50.4,40.4,211.7,180.0,261.0,1.26,"(0,0,1,4,0,0,1,0,0,4,1,0)","(Work.Farming,Work.Kindling,Work.Crafting,Work.Medicine,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.Sunforged.Signature,Skill.Sunforged.Utility,Skill.Sunforged.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(3.5,9.8,12.0)","(1.06,1.39,2.13)","(0.25,0.45,1.05)",Partner.Sunforged,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(1,5,2)",,
MasterEcho_154_Cryovault,154,Echo.Cryovault,Cryovault,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around cryovault ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Crepscular,Geo,(Geo),BaseUtility,2571.7,50.6,40.5,212.3,193.0,279.8,1.26,"(1,0,1,0,1,0,1,0,0,0,1,0)","(Work.Mining,Work.Farming,Work.Building,Work.Crafting,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.Cryovault.Signature,Skill.Cryovault.Utility,Skill.Cryovault.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(4.0,5.0,13.5)","(1.06,1.39,2.13)","(0.3,0.55,1.2)",Partner.Cryovault,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(2,6,1)",,
MasterEcho_155_RiftEngine,155,Echo.RiftEngine,RiftEngine,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around riftengine ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Geo,"(Geo,Solar)",BaseUtility,2595.3,50.8,40.7,212.9,206.0,298.7,1.26,"(0,0,1,2,0,2,1,0,0,0,1,0)","(Work.Farming,Work.Kindling,Work.Cooling,Work.Crafting,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.RiftEngine.Signature,Skill.RiftEngine.Utility,Skill.RiftEngine.Ultimate)","(Element.Geo,Element.Solar,Element.Geo)","(2.0,5.8,15.0)","(1.06,1.39,2.14)","(0.35,0.65,1.35)",Partner.RiftEngine,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(3,2,2)",,
MasterEcho_156_StoneArchivist,156,Echo.StoneArchivist,StoneArchivist,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around stonearchivist ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Nocturnal,Geo,(Geo),BaseUtility,2619.1,50.9,40.8,213.5,219.0,317.6,1.26,"(0,0,1,0,0,0,3,0,0,0,1,0)","(Work.Farming,Work.Crafting,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.StoneArchivist.Signature,Skill.StoneArchivist.Utility,Skill.StoneArchivist.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(2.5,6.6,16.5)","(1.06,1.39,2.14)","(0.2,0.45,0.9)",Partner.StoneArchivist,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(1,3,1)",,
